function_name,py_file,line_number
_on_totp_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,215
_on_totp_activate,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,227
_on_connect_clicked,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,232
_on_power_only_clicked,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,242
_on_deny_clicked,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,252
_authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,256
_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,308
_auto_deny,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,323
_deny_and_stop,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,328
_cancel_auto_deny_timer,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,336
_show_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,342
show_authorization_dialog,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,358
on_activate,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/auth_dialog.py,392
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,30
do_activate,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,40
_connect_signals,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,62
_check_pending_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,68
_on_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,81
_on_device_disconnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,95
_on_authorization_result,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,110
_show_authorization_dialog,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,130
_on_dialog_closed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,155
_show_notification,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,167
main,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/client.py,190
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,54
_connect_dbus,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,96
_on_protection_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,112
_update_state,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,115
_on_toggle,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,126
_launch_command,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,140
main,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/indicator.py,147
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,27
_create_welcome_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,68
_create_qr_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,125
_create_recovery_codes_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,192
_create_test_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,277
_create_complete_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,334
_show_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,382
_next_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,395
_previous_page,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,399
_generate_totp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,403
_clear_clipboard_after_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,450
clear_clipboard,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,452
_on_copy_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,460
_on_copy_recovery_codes,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,468
_test_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,476
_save_configuration,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,503
_finish_setup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,516
run_setup_wizard,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,522
on_activate,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/gui/setup_wizard.py,526
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,45
_load_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,66
_merge_configs,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,83
save,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,104
get,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,119
set,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,140
reset_to_defaults,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,169
is_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,179
set_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,183
get_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,195
set_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,199
export_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,212
import_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/config.py,230
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,35
_init_database,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,54
_auto_cleanup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,90
log_event,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,103
get_recent_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,161
get_events_by_date_range,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,186
get_device_history,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,214
get_failed_auth_attempts,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,239
cleanup_old_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,266
get_statistics,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,292
export_to_csv,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/logger.py,334
_default_system_dir,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/paths.py,22
_default_pointer_file,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/paths.py,37
_read_pointer_file,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/paths.py,54
resolve_config_dir,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/paths.py,72
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,20
_load_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,38
_save_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,54
_normalize_in_memory_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,69
_normalize_device_entry,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,80
_coerce_float,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,90
_coerce_int,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,96
add_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,118
remove_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,157
is_whitelisted,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,172
get_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,184
update_usage,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,196
get_all_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,212
clear_all,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,221
get_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,231
update_device_info,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,240
export_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,273
import_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,291
search_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,330
parse_device_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,362
read_sysfs_attr,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/src/utils/whitelist.py,381
_new_dummy_module,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,14
install,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,19
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,33
__getattr__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,36
_method,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,37
set_title,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,42
set_content,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,45
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,49
connect,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,52
run,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,55
quit,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,58
send_notification,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,61
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,65
set_child,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,69
add_toast,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,72
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,76
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,82
set_priority,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,85
set_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,88
_noop_timer,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,101
_noop_remove,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,105
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,113
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,119
set_body,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,122
set_icon,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,125
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,129
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/gi_stubs.py,133
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_auth_dialog.py,28
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_auth_dialog.py,44
test_auto_deny_runs_once,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_auth_dialog.py,49
fake_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_auth_dialog.py,53
test_authorize_cancels_pending_auto_deny_timer,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_auth_dialog.py,72
test_is_root_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,24
test_is_root_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,30
test_get_device_path_valid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,35
test_get_device_path_with_colon,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,41
test_get_device_path_invalid_characters,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,47
test_get_device_path_with_slash,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_authorization.py,53
